Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,ORIG_FID,ROUTENAME,GISID,ROUTECLASS,UNITNBR,UNITNAME,ROUTECAT,ROUTETYPE,SEGLNGTH,SHARE,Shape_Leng,ROADCLASS,NAME,Use,Road_Trail,ApprovedNa,Note,Status,gridcode,SBS,ENHANCED_L
0,102959,1,10186,16945,,GIS0112834,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,583.38095463500,3,,,,,,,0,,Row Crop
0,102960,1,10187,16945,,GIS0112834,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,583.38095463500,3,,,,,,,0,,Developed
0,102961,1,10188,16945,,GIS0112834,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,583.38095463500,3,,,,,,,0,,Developed
1,102962,1,10189,16946,Gazos Creek Rd Day Use,GIS0102745,State Park Road,"406",Big Basin Redwoods SP,Day Use Rd,Asphalt,258,,98.45796733380,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,102963,1,10190,16946,Gazos Creek Rd Day Use,GIS0102745,State Park Road,"406",Big Basin Redwoods SP,Day Use Rd,Asphalt,258,,98.45796733380,3,,,,,,,2,Low,Redwood/Douglas fir
0,103037,1,10191,16961,Coast Daires farm rd with buffer,GIS0101681,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,249,Public,95.13181899880,3,,,,,,,0,,Shrub
0,103038,1,10192,16961,Coast Daires farm rd with buffer,GIS0101681,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,249,Public,95.13181899880,3,,,,,,,0,,Herbaceous
0,103183,1,10193,16984,,GIS0112858,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,479.16391655400,3,,,,,,,0,,Riparian Shrub
0,103184,1,10194,16984,,GIS0112858,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,479.16391655400,3,,,,,,,0,,Row Crop
0,103185,1,10195,16984,,GIS0112858,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,479.16391655400,3,,,,,,,0,,Row Crop
0,103186,1,10196,16984,,GIS0112858,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,479.16391655400,3,,,,,,,0,,Row Crop
0,103187,1,10197,16984,,GIS0112858,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,479.16391655400,3,,,,,,,0,,Row Crop
0,103201,1,10198,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103202,1,10199,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103203,1,10200,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103204,1,10201,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103205,1,10202,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103206,1,10203,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103207,1,10204,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
0,103208,1,10205,16990,Aptos Rancho Trl,GIS0101480,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,1710,Public,653.38485520100,3,,,,,,,0,,Redwood/Douglas fir
1,103230,1,10206,16998,unnamed Big Basin park road,GIS0103021,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,365,Public,139.63730863200,3,,,,,,,2,Low,Developed
1,103231,1,10207,16998,unnamed Big Basin park road,GIS0103021,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,365,Public,139.63730863200,3,,,,,,,2,Low,Evergreen Hardwood
1,103232,1,10208,16998,unnamed Big Basin park road,GIS0103021,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,365,Public,139.63730863200,3,,,,,,,2,Low,Developed
0,103429,1,10209,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Evergreen Hardwood
0,103430,1,10210,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Evergreen Hardwood
0,103431,1,10211,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Evergreen Hardwood
0,103432,1,10212,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Redwood/Douglas fir
0,103433,1,10213,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Redwood/Douglas fir
0,103434,1,10214,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Redwood/Douglas fir
0,103435,1,10215,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Redwood/Douglas fir
0,103436,1,10216,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Redwood/Douglas fir
0,103437,1,10217,17031,Big Stump Gap Trail,GIS0101506,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,2390,Public,913.44062556000,3,,,,,,,0,,Redwood/Douglas fir
0,103446,0,10218,17035,Pescadero Beach Main Parking Entrance,GIS0105321,State Park Road,"227",Pescadero SB,Main Entrance Rd,Asphalt,0,,124.88279366900,3,,,,,,,0,,
0,103447,0,10219,17035,Pescadero Beach Main Parking Entrance,GIS0105321,State Park Road,"227",Pescadero SB,Main Entrance Rd,Asphalt,0,,124.88279366900,3,,,,,,,0,,
0,103448,0,10220,17035,Pescadero Beach Main Parking Entrance,GIS0105321,State Park Road,"227",Pescadero SB,Main Entrance Rd,Asphalt,0,,124.88279366900,3,,,,,,,0,,
0,103490,1,10221,17043,,GIS0112881,Local Road,"456",Wilder Ranch SP,Private Rd/Gated,Aggregate,0,,71.84448771360,3,,,,,,,0,,Barren and Sparsely Vegetated
0,103491,1,10222,17043,,GIS0112881,Local Road,"456",Wilder Ranch SP,Private Rd/Gated,Aggregate,0,,71.84448771360,3,,,,,,,0,,Barren and Sparsely Vegetated
1,103876,1,10223,17094,Lodge Rd,GIS0102831,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,956,Public,365.87906134600,3,,,,,,,2,Low,Redwood/Douglas fir
1,103877,1,10224,17094,Lodge Rd,GIS0102831,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,956,Public,365.87906134600,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,103878,1,10225,17094,Lodge Rd,GIS0102831,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,956,Public,365.87906134600,3,,,,,,,2,Low,Developed
1,103879,1,10226,17094,Lodge Rd,GIS0102831,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,956,Public,365.87906134600,3,,,,,,,3,Moderate,Evergreen Hardwood
1,103880,1,10227,17094,Lodge Rd,GIS0102831,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Asphalt,956,Public,365.87906134600,3,,,,,,,2,Low,Evergreen Hardwood
0,103993,1,10228,17108,,GIS0112822,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,305.57456273500,3,,,,,,,0,,Row Crop
0,103994,1,10229,17108,,GIS0112822,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,305.57456273500,3,,,,,,,0,,Row Crop
0,103995,1,10230,17108,,GIS0112822,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,305.57456273500,3,,,,,,,0,,Row Crop
0,103996,1,10231,17108,,GIS0112822,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,305.57456273500,3,,,,,,,0,,Row Crop
0,103997,1,10232,17108,,GIS0112822,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,305.57456273500,3,,,,,,,0,,Row Crop
0,104282,1,10233,17146,Aptos Rancho Trl,GIS0101469,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,972,Public,371.33391421700,3,,,,,,,0,,Redwood/Douglas fir
0,104283,1,10234,17146,Aptos Rancho Trl,GIS0101469,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,972,Public,371.33391421700,3,,,,,,,0,,Redwood/Douglas fir
0,104284,1,10235,17146,Aptos Rancho Trl,GIS0101469,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,972,Public,371.33391421700,3,,,,,,,0,,Redwood/Douglas fir
0,104285,1,10236,17146,Aptos Rancho Trl,GIS0101469,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,972,Public,371.33391421700,3,,,,,,,0,,Redwood/Douglas fir
0,104286,1,10237,17146,Aptos Rancho Trl,GIS0101469,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,972,Public,371.33391421700,3,,,,,,,0,,Redwood/Douglas fir
0,104548,0,10238,17173,Arroyo de los Frijoles Trail,GIS0104422,State Park Trail,"266",Bean Hollow SB,Class I,Native Material,0,Public,132.00215420500,3,,,,,,,0,,
0,104549,0,10239,17173,Arroyo de los Frijoles Trail,GIS0104422,State Park Trail,"266",Bean Hollow SB,Class I,Native Material,0,Public,132.00215420500,3,,,,,,,0,,
0,104593,0,10240,17182,Park Maintenance Area Rd,GIS0104581,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,766,Internal Use Only,294.53410512900,3,,,,,,,0,,
0,104594,0,10241,17182,Park Maintenance Area Rd,GIS0104581,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,766,Internal Use Only,294.53410512900,3,,,,,,,0,,
0,104595,0,10242,17182,Park Maintenance Area Rd,GIS0104581,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,766,Internal Use Only,294.53410512900,3,,,,,,,0,,
0,104596,0,10243,17182,Park Maintenance Area Rd,GIS0104581,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,766,Internal Use Only,294.53410512900,3,,,,,,,0,,
0,104801,0,10244,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,0,,
1,104802,0,10245,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,2,Low,
1,104803,0,10246,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,2,Low,
1,104804,0,10247,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,2,Low,
1,104805,0,10248,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
1,104806,0,10249,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
1,104807,0,10250,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
1,104808,0,10251,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
1,104809,0,10252,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
1,104810,0,10253,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
1,104811,0,10254,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,2,Low,
1,104812,0,10255,17207,Little Butano Creek Road,GIS0102619,State Park Road,"423",Butano SP,Service Rd,Native Material,2688,Public,1029.50408971000,3,,,,,,,1,Unburned/Very Low,
0,104833,0,10256,17214,Park Office Rd,GIS0104610,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,291,Public,111.74853698800,3,,,,,,,0,,
0,104834,0,10257,17214,Park Office Rd,GIS0104610,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,291,Public,111.74853698800,3,,,,,,,0,,
0,104835,0,10258,17214,Park Office Rd,GIS0104610,State Park Road,"277",Half Moon Bay SB,Service Rd,Asphalt,291,Public,111.74853698800,3,,,,,,,0,,
0,104949,1,10259,17231,Waggoner Overlook Trl,GIS0101475,State Park Trail,"465",The Forest of Nisene Marks SP,Class I,Native Material,679,Public,259.54916836300,3,,,,,,,0,,Redwood/Douglas fir
0,104950,1,10260,17231,Waggoner Overlook Trl,GIS0101475,State Park Trail,"465",The Forest of Nisene Marks SP,Class I,Native Material,679,Public,259.54916836300,3,,,,,,,0,,Redwood/Douglas fir
0,104951,1,10261,17231,Waggoner Overlook Trl,GIS0101475,State Park Trail,"465",The Forest of Nisene Marks SP,Class I,Native Material,679,Public,259.54916836300,3,,,,,,,0,,Redwood/Douglas fir
0,104952,1,10262,17231,Waggoner Overlook Trl,GIS0101475,State Park Trail,"465",The Forest of Nisene Marks SP,Class I,Native Material,679,Public,259.54916836300,3,,,,,,,0,,Redwood/Douglas fir
0,104991,1,10263,17242,Horsemans Trail,GIS0101840,State Park Trail,"456",Wilder Ranch SP,Class I,Native Material,494,Public,188.67301301700,3,,,,,,,0,,Herbaceous
0,104992,1,10264,17242,Horsemans Trail,GIS0101840,State Park Trail,"456",Wilder Ranch SP,Class I,Native Material,494,Public,188.67301301700,3,,,,,,,0,,Herbaceous
0,104993,1,10265,17242,Horsemans Trail,GIS0101840,State Park Trail,"456",Wilder Ranch SP,Class I,Native Material,494,Public,188.67301301700,3,,,,,,,0,,Herbaceous
0,105011,1,10266,17244,Stairway to Promenade,GIS0105082,State Park Trail,"409",Seacliff SB,Class I,Asphalt,37,Public,14.20459778890,3,,,,,,,0,,Developed
0,105012,1,10267,17244,Stairway to Promenade,GIS0105082,State Park Trail,"409",Seacliff SB,Class I,Asphalt,37,Public,14.20459778890,3,,,,,,,0,,Developed
0,105073,1,10268,17255,,,,,,,,0,,0.00000000000,3,,,,,,,0,,Riparian Forest
0,105074,1,10269,17255,,,,,,,,0,,0.00000000000,3,,,,,,,0,,Herbaceous
0,105075,1,10270,17255,,,,,,,,0,,0.00000000000,3,,,,,,,0,,Herbaceous
1,105076,1,10271,17255,,,,,,,,0,,0.00000000000,3,,,,,,,1,Unburned/Very Low,Evergreen Hardwood
1,105077,1,10272,17255,,,,,,,,0,,0.00000000000,3,,,,,,,2,Low,Evergreen Hardwood
1,105078,1,10273,17255,,,,,,,,0,,0.00000000000,3,,,,,,,2,Low,Redwood/Douglas fir
0,105121,1,10274,17260,Upper Lot (overnight parking),GIS0104661,State Park Road,"416",Manresa SB,Parking Lot Rd,Asphalt,247,,93.97036614480,3,,,,,,,0,,Developed
0,105122,1,10275,17260,Upper Lot (overnight parking),GIS0104661,State Park Road,"416",Manresa SB,Parking Lot Rd,Asphalt,247,,93.97036614480,3,,,,,,,0,,Developed
0,105167,1,10276,17268,,GIS0112823,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,133.35774980700,3,,,,,,,0,,Row Crop
0,105168,1,10277,17268,,GIS0112823,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,133.35774980700,3,,,,,,,0,,Row Crop
0,105169,1,10278,17268,,GIS0112823,Local Road,"456",Wilder Ranch SP,Private Rd/No Gate,Native Material,0,,133.35774980700,3,,,,,,,0,,Row Crop
0,105194,1,10279,17275,Campground Rd,GIS0099234,State Park Road,"418",Henry Cowell Redwoods SP,Campgrnd Rd,Asphalt,504,,192.85542929500,3,,,,,,,0,,Evergreen Hardwood
0,105195,1,10280,17275,Campground Rd,GIS0099234,State Park Road,"418",Henry Cowell Redwoods SP,Campgrnd Rd,Asphalt,504,,192.85542929500,3,,,,,,,0,,Redwood/Douglas fir
0,105196,1,10281,17275,Campground Rd,GIS0099234,State Park Road,"418",Henry Cowell Redwoods SP,Campgrnd Rd,Asphalt,504,,192.85542929500,3,,,,,,,0,,Evergreen Hardwood
1,105289,1,10282,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,4,High,Redwood/Douglas fir
1,105290,1,10283,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,4,High,Evergreen Hardwood
1,105291,1,10284,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105292,1,10285,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105293,1,10286,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105294,1,10287,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105295,1,10288,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,2,Low,Redwood/Douglas fir
1,105296,1,10289,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,2,Low,Redwood/Douglas fir
1,105297,1,10290,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,2,Low,Redwood/Douglas fir
1,105298,1,10291,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105299,1,10292,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105300,1,10293,17297,Howard King Trail,GIS0102771,State Park Trail,"406",Big Basin Redwoods SP,Class II,Native Material,2624,Public,1004.41712917000,3,,,,,,,3,Moderate,Redwood/Douglas fir
0,105313,1,10294,17300,Campground Rd,GIS0099244,State Park Road,"418",Henry Cowell Redwoods SP,Campgrnd Rd,Asphalt,170,,64.79432385190,3,,,,,,,0,,Evergreen Hardwood
0,105314,1,10295,17300,Campground Rd,GIS0099244,State Park Road,"418",Henry Cowell Redwoods SP,Campgrnd Rd,Asphalt,170,,64.79432385190,3,,,,,,,0,,Evergreen Hardwood
0,105348,0,10296,17308,Francis Beach Day Use Parking Lot,GIS0104574,State Park Road,"277",Half Moon Bay SB,Parking Lot Rd,Asphalt,139,,53.37874765150,3,,,,,,,0,,
0,105349,0,10297,17308,Francis Beach Day Use Parking Lot,GIS0104574,State Park Road,"277",Half Moon Bay SB,Parking Lot Rd,Asphalt,139,,53.37874765150,3,,,,,,,0,,
0,105350,1,10298,17309,Split Stuff Trl,GIS0101473,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,101,Public,38.67982930920,3,,,,,,,0,,Redwood/Douglas fir
0,105351,1,10299,17309,Split Stuff Trl,GIS0101473,State Park Trail,"465",The Forest of Nisene Marks SP,Class II,Native Material,101,Public,38.67982930920,3,,,,,,,0,,Redwood/Douglas fir
0,105385,1,10300,17314,Coast Dairies Sandhill Bluff coastal terrace,GIS0101688,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1120,Public,427.85666981500,3,,,,,,,0,,Herbaceous
0,105386,1,10301,17314,Coast Dairies Sandhill Bluff coastal terrace,GIS0101688,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1120,Public,427.85666981500,3,,,,,,,0,,Shrub
0,105387,1,10302,17314,Coast Dairies Sandhill Bluff coastal terrace,GIS0101688,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1120,Public,427.85666981500,3,,,,,,,0,,Shrub
0,105388,1,10303,17314,Coast Dairies Sandhill Bluff coastal terrace,GIS0101688,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1120,Public,427.85666981500,3,,,,,,,0,,Freshwater Herbaceous Wetland
0,105389,1,10304,17314,Coast Dairies Sandhill Bluff coastal terrace,GIS0101688,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1120,Public,427.85666981500,3,,,,,,,0,,Shrub
0,105390,1,10305,17314,Coast Dairies Sandhill Bluff coastal terrace,GIS0101688,State Park Road,"456",Wilder Ranch SP,Service Rd,Native Material,1120,Public,427.85666981500,3,,,,,,,0,,Herbaceous
0,105411,1,10306,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105412,1,10307,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105413,1,10308,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105414,1,10309,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105415,1,10310,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105416,1,10311,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Shrub
0,105417,1,10312,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105418,1,10313,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105419,1,10314,17319,Columbine Trl,GIS0099291,State Park Trail,"418",Henry Cowell Redwoods SP,Class II,Native Material,1937,Public,740.41443357800,3,,,,,,,0,,Evergreen Hardwood
0,105420,1,10315,17320,West Ridge Trail Camp Rd,GIS0101510,State Park Road,"465",The Forest of Nisene Marks SP,Service Rd,Native Material,107,Public,40.79574129560,3,,,,,,,0,,Redwood/Douglas fir
0,105421,1,10316,17320,West Ridge Trail Camp Rd,GIS0101510,State Park Road,"465",The Forest of Nisene Marks SP,Service Rd,Native Material,107,Public,40.79574129560,3,,,,,,,0,,Redwood/Douglas fir
1,105590,1,10317,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105591,1,10318,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,2,Low,Redwood/Douglas fir
1,105592,1,10319,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105593,1,10320,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105594,1,10321,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105595,1,10322,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105596,1,10323,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105597,1,10324,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105598,1,10325,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105599,1,10326,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Deciduous Hardwood
1,105600,1,10327,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105601,1,10328,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105602,1,10329,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,3,Moderate,Redwood/Douglas fir
1,105603,1,10330,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,4,High,Redwood/Douglas fir
1,105604,1,10331,17343,Skyline To The Sea Trail,GIS0102978,State Park Road,"406",Big Basin Redwoods SP,Service Rd,Native Material,6802,Public,2603.13405099000,3,,,,,,,4,High,Redwood/Douglas fir
